station_id,latitude,longitude,elevation,state,name,additional_info
USW00012885,26.1992,-80.1778,3.7,FL,FT LAUDERDALE EXECUTIVE AP,
USW00012888,25.6422,-80.4347,1.8,FL,MIAMI KENDALL TAMIAMI EXEC AP,
USW00012889,29.1431,-81.6328,28.0,FL,PINECASTLE NF,
USW00012894,26.5381,-81.7567,8.2,FL,FT MYERS SW FLORIDA RGNL AP,
USW00012895,27.4981,-80.3764,5.8,FL,FT PIERCE ST LUCIE CO INTL AP,
USW00012896,24.7261,-81.0478,0.9,FL,MARATHON AP,
USW00012897,26.155,-81.7753,2.1,FL,NAPLES MUNI AP,
USW00012903,29.35,-99.1667,280.1,TX,HONDO AFB,
USW00012904,26.2303,-97.6556,9.4,TX,HARLINGEN RIO GRANDE VLY INTL,
USW00012906,29.6167,-95.1667,11.9,TX,HOUSTON ELLINGTON AFB,
USW00012907,27.5333,-99.4667,150.6,TX,LAREDO INTL AP,
USW00012909,29.3833,-98.5833,207.9,TX,SAN ANTONIO KELLY AFB,
USW00012910,29.8833,-97.8667,178.0,TX,SAN MARCOS GARY AFB,
USW00012911,29.5325,-98.2622,221.9,TX,RANDOLPH AFB,
USW00012912,28.8625,-96.93,33.8,TX,VICTORIA RGNL AP,
USW00012916,29.9975,-90.2778,-0.9,LA,NEW ORLEANS AP,GSN
USW00012917,29.9519,-94.0261,4.0,TX,PORT ARTHUR SE TX RGNL AP,
USW00012918,29.6458,-95.2822,13.1,TX,HOUSTON WILLIAM P HOBBY AP,
USW00012919,25.9161,-97.4189,26.8,TX,BROWNSVILLE,
USW00012920,27.5333,-99.4667,152.4,TX,LAREDO WB AP,
USW00012921,29.5442,-98.4839,243.5,TX,SAN ANTONIO INTL AP,GSN
USW00012922,28.7833,-97.0833,35.1,TX,VICTORIA WB AP,
USW00012923,29.2703,-94.8642,1.5,TX,GALVESTON SCHOLES FLD,
USW00012924,27.7839,-97.5114,43.3,TX,CORPUS CHRISTI,
USW00012925,28.3667,-97.6667,60.0,TX,BEEVILLE CHASE NAAS,
USW00012926,27.6878,-97.2917,4.6,TX,CORPUS CHRISTI NAS,
USW00012927,29.5664,-90.6603,4.0,LA,HOUMA TERREBONNE AP,
USW00012928,27.5089,-97.8042,13.4,TX,KINGSVILLE NAAS,
USW00012930,29.9167,-90.1303,6.1,LA,NEW ORLEANS AUDUBON,
USW00012931,29.35,-98.45,182.0,TX,SAN ANTONIO BROOKS AFB,
USW00012932,27.7414,-98.025,51.8,TX,ALICE INTL AP,
USW00012935,28.7247,-96.2536,3.0,TX,PALACIOS MUNI AP,
USW00012944,29.3,-94.8,2.1,TX,GALVESTON,
USW00012945,29.7667,-95.3667,15.8,TX,HOUSTON WB CITY,
USW00012946,27.7,-97.4333,9.1,TX,CORPUS CHRISTI CABANISS FLD,
USW00012947,28.4586,-99.2228,143.9,TX,COTULLA LA SALLE CO AP,
USW00012953,29.2661,-96.0075,30.5,TX,WHARTON RGNL AP,
USW00012957,26.1597,-97.3378,5.2,TX,PORT ISABEL CAMERON CO AP,
USW00012958,29.8167,-90.0167,1.5,LA,NEW ORLEANS ALVIN CALLENDER FL,
USW00012959,26.1792,-98.2444,30.2,TX,MCALLEN MILLER INTL AP,
USW00012960,29.9844,-95.3608,27.4,TX,HOUSTON INTERCONTINENTAL AP,
USW00012961,29.9833,-99.0833,492.9,TX,KERRVILLE MUNI AP,
USW00012962,29.36,-99.1742,281.0,TX,HONDO MUNI AP,
USW00012968,29.5589,-91.525,0.9,LA,SALT PT,
USW00012970,29.3389,-98.4719,173.1,TX,SAN ANTONIO STINSON MUNI AP,
USW00012971,29.7042,-98.0286,233.8,TX,AUSTIN SAN ANTONIO,
USW00012972,28.0836,-97.0467,7.3,TX,ROCKPORT ARANSAS CO AP,
USW00012974,27.9,-98.05,78.3,TX,ORANGE GROVE,
USW00012975,29.5192,-95.2422,11.9,TX,HOUSTON CLOVER FLD,
USW00012976,29.1153,-95.4633,7.6,TX,ANGLETON LK JACKSON BRAZORIA C,
USW00012977,29.6197,-95.6575,23.5,TX,HOUSTON SUGARLAND MEM,
USW00012978,29.9078,-96.95,98.8,TX,FAYETTE RGNL AP,
USW00012979,29.8908,-97.8644,182.0,TX,SAN MARCOS MUNI AP,
USW00012981,28.9731,-95.8633,13.7,TX,BAY CITY MUNI AP,
USW00012985,29.2114,-99.7436,287.1,TX,GARNER FLD AP,
USW00012987,26.5258,-98.0633,19.5,TX,EDINBURG 17 NNE,
USW00013301,39.8667,-93.1469,253.9,MO,CHILLICOTHE 22 ENE,
USW00013701,39.4717,-76.1697,17.4,MD,ABERDEEN PHILLIPS FLD,
USW00013702,37.0833,-76.35,3.0,VA,LANGLEY AFB,
USW00013705,38.8167,-76.8667,86.0,MD,CAMP SPRINGS ANDREWS AFB,
USW00013707,39.1333,-75.4667,7.0,DE,DOVER AFB,
USW00013710,38.8333,-77.0167,18.0,MD,WASHINGTON DC BOLLING FLD AFB,
USW00013713,35.3444,-77.9647,33.2,NC,GOLDSBORO 4 SE,
USW00013714,35.1739,-79.0089,66.4,NC,POPE AFB,
USW00013717,33.6833,-78.9333,7.9,SC,MYRTLE BEACH AFB,
USW00013721,38.3,-76.4167,11.9,MD,PATUXENT RIVER NAS,
USW00013722,35.8922,-78.7819,120.4,NC,RALEIGH AP,GSN
USW00013723,36.0969,-79.9431,274.9,NC,GREENSBORO AP,
USW00013724,39.3778,-74.4236,3.0,NJ,ATLANTIC CITY MARINA,
USW00013726,37.0833,-77.95,135.9,VA,BLACKSTONE FAA AP,
USW00013728,36.5728,-79.335,168.2,VA,DANVILLE RGNL AP,
USW00013729,38.89,-79.8556,595.9,WV,ELKINS- RANDOLPH CO AP,
USW00013730,39.4167,-77.4667,132.9,MD,FREDERICK WFMD,
USW00013731,39.0,-78.2333,207.9,VA,FRONT ROYAL 6 NNW,
USW00013732,38.0667,-78.15,135.0,VA,GORDONSVILLE FAA AP,
USW00013733,37.3214,-79.2064,274.9,VA,LYNCHBURG RGNL AP,
USW00013734,39.4039,-77.975,164.9,WV,MARTINSBURG E W VIRGINIA RGNL,
USW00013735,39.3661,-75.0778,17.7,NJ,MILLVILLE MUNI AP,
USW00013736,39.6497,-79.9206,373.7,WV,MORGANTOWN MUNI AP,
USW00013737,36.9036,-76.1928,3.4,VA,NORFOLK INTL AP,
USW00013738,39.0,-79.1167,307.8,WV,PETERSBURG WB CITY,
USW00013739,39.8733,-75.2269,2.1,PA,PHILA INTL AP,
USW00013740,37.5117,-77.3233,50.6,VA,RICHMOND INTL AP,
USW00013741,37.3172,-79.9736,346.9,VA,ROANOKE-BLACKSBURG RGNL AP,
USW00013742,37.6333,-76.5667,9.1,VA,URBANNA WB CITY,
USW00013743,38.8472,-77.0344,4.0,VA,WASHINGTON REAGAN NATL AP,GSN
USW00013744,34.1878,-79.7308,43.0,SC,FLORENCE RGNL AP,
USW00013745,35.2167,-75.7167,4.6,NC,HATTERAS,
USW00013746,35.9667,-77.8,25.9,NC,ROCKY MT FAA AP,
USW00013747,36.4167,-78.15,132.0,NC,WARRENTON WB AP,
USW00013748,34.2667,-77.9,7.0,NC,WILMINGTON INTL AP,
USW00013749,39.4333,-77.45,100.0,MD,FREDERICK AF,
USW00013750,36.9375,-76.2892,5.2,VA,NORFOLK NAS,
USW00013751,38.85,-77.0333,15.8,MD,ANACOSTIA NAS,
USW00013752,38.9914,-76.4892,1.8,MD,ANNAPOLIS US NAVAL ACADEMY ASO,
USW00013753,39.45,-74.5833,20.1,NJ,ATLANTIC CITY NAS,
USW00013754,34.9,-76.8833,8.8,NC,CHERRY POINT MCAS,
USW00013755,37.9333,-75.4333,14.9,VA,CHINCOTEAGUE NAS,
USW00013756,38.95,-74.8833,4.9,NJ,CAPE MAY NAS,
USW00013758,32.85,-79.9333,2.1,SC,CHARLESTON NAS,
USW00013760,38.3333,-77.0333,6.1,VA,DAHLGREN WEAPONS LAB,
USW00013761,36.0167,-76.5667,13.1,NC,EDENTON NAAS,
USW00013762,36.7008,-76.1294,3.0,VA,FENTRESS NAVAL AUX FLD,
USW00013764,38.6897,-75.3625,15.2,DE,GEORGETOWN-DELAWARE COASTAL AP,
USW00013765,36.1,-76.3333,7.0,NC,HARVEY POINT NAAS,
USW00013766,35.9172,-75.7,4.0,NC,MANTEO AP,
USW00013769,36.8167,-76.0333,7.0,VA,OCEANA NAS,
USW00013771,39.8833,-75.1667,6.1,PA,PHILADELPHIA NAAS,
USW00013773,38.5036,-77.305,3.0,VA,QUANTICO MCAS,
USW00013774,36.25,-76.1333,7.0,NC,WEEKSVILLE NAF,
USW00013775,38.9833,-74.9167,17.1,NJ,WILDWOOD NAS,
USW00013776,34.6081,-79.0589,36.9,NC,LUMBERTON RGNL AP,
USW00013777,39.2833,-76.6167,4.3,MD,BALTIMORE CUSTOMS HOUSE,
USW00013779,39.95,-75.15,7.9,PA,PHILADELPHIA CITY,
USW00013780,37.5333,-77.4167,49.4,VA,RICHMOND CHIMBORAZO PK,
USW00013781,39.6744,-75.6056,22.6,DE,WILMINGTON NEW CASTLE CO AP,
USW00013782,32.775,-79.9239,3.0,SC,DWTN CHARLESTON,GSN
USW00013786,36.2578,-76.1717,1.8,NC,ELIZABETH CITY CGAS,
USW00013802,38.52,-89.8467,137.2,IL,BELLEVILLE SIU RSCH,
USW00013803,39.2667,-85.9,199.9,IN,COLUMBUS BAKALAR AP,
USW00013806,36.6667,-87.4833,173.1,KY,FT CAMPBELL AAF,
USW00013807,37.9,-85.9667,224.0,KY,GODMAN AFBU FT KNOX,
USW00013809,38.7606,-87.5989,130.1,IL,LAWRENCEVILLE VINCENNES INTL A,
USW00013810,38.2303,-85.6631,164.6,KY,LOUISVILLE BOWMAN FLD,
USW00013812,39.8167,-82.9333,230.1,OH,COLUMBUS RICKENBACKER,
USW00013813,39.7833,-84.1,245.1,OH,WRIGHT PATTERSON AFB,
USW00013814,35.9667,-89.95,79.9,AR,BLYTHEVILLE AFB,
USW00013815,31.5833,-84.1167,66.1,GA,ALBANY NAS,
USW00013820,30.4167,-88.9167,7.9,MS,BILOXI KEESLER AFB,
USW00013821,32.3833,-86.35,64.0,AL,MAXWELL FLD,
USW00013822,34.7667,-82.3833,298.1,SC,GREENVLLE DONALDSN AFB,
USW00013824,32.0167,-81.1333,17.1,GA,SAVANNAH HUNTER FLD,
USW00013825,33.65,-88.45,68.0,MS,COLUMBUS AFB,
USW00013827,36.0089,-86.52,165.5,TN,SMYRNA AP,
USW00013829,32.35,-85.0,88.1,GA,FT BENNING LAWSON FLD,
USW00013832,30.3667,-89.0833,0.9,MS,GULFPORT LAS,
USW00013833,31.2694,-89.2561,44.8,MS,HATTIESBURG CHAIN MUNI AP,
USW00013835,31.1333,-83.7,89.0,GA,MOULTRIE SPENCE FLD AFB,
USW00013837,33.4667,-82.0383,125.0,GA,AUGUSTA DANIEL FLD AP,
USW00013838,30.6147,-88.0631,4.9,AL,MOBILE DWTN AP,
USW00013839,31.3178,-85.4433,112.2,AL,DOTHAN RGNL AP,
USW00013840,39.8333,-84.05,250.9,OH,WRIGHT PATTERSON AFB,
USW00013841,39.4206,-83.8214,356.6,OH,CINCINNATI,
USW00013846,30.0667,-85.5833,7.0,FL,TYNDALL AFB,
USW00013849,33.9667,-80.4667,74.1,SC,SUMTER SHAW AFB,
USW00013850,32.3333,-86.9833,50.0,AL,CRAIG AFB,
USW00013853,32.1333,-81.2,15.8,GA,SAVANNAH CHATHAM FLD AAF,
USW00013857,30.9667,-83.2,73.2,GA,VALDOSTA MOODY AFB,
USW00013858,30.4833,-86.5167,18.0,FL,VALPARAISO EGLIN AFB,
USW00013860,32.6333,-83.6,92.0,GA,WARNER ROBINS AFB,
USW00013861,31.25,-82.4,42.7,GA,WAYCROSS WSMO,
USW00013864,33.9167,-84.5167,330.1,GA,MARIETTA DOBBINS AFB,
USW00013865,32.3347,-88.7508,88.1,MS,MERIDIAN KEY FLD,GSN
USW00013866,38.3794,-81.5911,278.0,WV,CHARLESTON - YEAGER AP,
USW00013867,39.2811,-81.5572,189.0,WV,PARKERSBURG,
USW00013868,37.0833,-80.7833,668.1,VA,PULASKI FAA AP,
USW00013869,31.5364,-84.1958,58.2,GA,ALBANY SW GEORGIA RGNL AP,
USW00013870,31.54,-82.5072,58.2,GA,ALMA BACON CO AP,
USW00013871,33.5906,-85.8478,182.0,AL,ANNISTON METRO AP,
USW00013872,35.5953,-82.5567,682.1,NC,ASHEVILLE,
USW00013873,33.9478,-83.3272,239.0,GA,ATHENS BEN EPPS AP,
USW00013874,33.6297,-84.4422,308.2,GA,ATLANTA HARTSFIELD-JACKSON INT,
USW00013876,33.5656,-86.745,187.8,AL,BIRMINGHAM AP,
USW00013877,36.4797,-82.3989,456.0,TN,BRISTOL AP,
USW00013878,31.1528,-81.3906,4.3,GA,BRUNSWICK-MCKINNON AP,
USW00013880,32.8994,-80.0408,11.9,SC,CHARLESTON INTL AP,
USW00013881,35.2225,-80.9544,222.5,NC,CHARLOTTE DOUGLAS AP,
USW00013882,35.0336,-85.2003,203.9,TN,CHATTANOOGA AP,GSN
USW00013883,33.9486,-81.1183,105.2,SC,COLUMBIA,
USW00013884,30.7772,-86.5194,46.9,FL,CRESTVIEW FAA/AP,
USW00013885,31.4167,-87.0333,78.0,AL,EVERGREEN FAA AP,
USW00013886,34.8486,-82.35,310.0,SC,GREENVILLE DWTN AP,
USW00013889,30.4847,-81.7019,48.8,FL,JACKSONVILLE,
USW00013891,35.8181,-83.9858,296.0,TN,KNOXVILLE AP,
USW00013892,32.8333,-83.5667,141.1,GA,MACON,
USW00013893,35.0564,-89.9864,76.5,TN,MEMPHIS INTL AP,
USW00013894,30.6794,-88.24,88.1,AL,MOBILE,
USW00013895,32.2997,-86.4075,66.1,AL,MONTGOMERY AP,
USW00013896,34.7439,-87.5997,165.8,AL,MUSCLE SHOALS AP,
USW00013897,36.1106,-86.6881,178.9,TN,NASHVILLE INTL AP,
USW00013899,30.4761,-87.1858,36.0,FL,PENSACOLA RGNL AP,
USW00013902,34.65,-99.2667,413.9,OK,ALTUS AFB,
USW00013903,34.3,-97.0167,221.9,OK,ARDMORE AFB,
USW00013904,30.1831,-97.68,146.6,TX,AUSTIN BERGSTROM INTL AP,
USW00013905,30.6333,-96.4667,81.1,TX,BRYAN CAA AP,
USW00013907,32.75,-96.9667,149.0,TX,DALLAS HENSLEY FLD AFB,
USW00013909,36.3333,-97.9167,398.1,OK,ENID VANCE AFB,
USW00013910,32.4333,-99.85,545.0,TX,ABILENE DYESS AFB,
USW00013911,32.7667,-97.45,185.3,TX,FT WORTH NAS,
USW00013919,35.4167,-97.3833,384.0,OK,OKLAHOMA CITY TINKER AFB,
USW00013920,38.9414,-95.6514,315.2,KS,TOPEKA FORBES FLD,
USW00013921,39.3667,-94.9167,0.0,KS,FT LEAVENWORTH AFB,
USW00013922,38.8,-97.65,387.4,KS,SALINA FAA AP,
USW00013923,33.7167,-96.6667,232.9,TX,PERRIN,
USW00013925,34.6003,-91.5744,68.3,AR,STUTTGART MUNI AP,
USW00013926,33.0678,-96.0653,163.1,TX,GREENVILLE MUNI AP MAJORS FLD,
USW00013927,32.3375,-90.2214,101.8,MS,JACKSON HAWKINS FLD,
USW00013928,31.6333,-97.0667,153.0,TX,WACO J CONNALLY AFB,
USW00013930,38.7167,-93.55,255.1,MO,WHITEMAN AFB,
USW00013932,37.165,-97.035,351.1,KS,WINFIELD STROTHER FLD AP,
USW00013934,31.3167,-92.55,27.1,LA,ENGLAND AFB,
USW00013935,31.3964,-92.2828,26.8,LA,ALEXANDRIA ESLER FLD,
USW00013939,33.4939,-90.9806,37.8,MS,GREENVILLE ASOS,
USW00013940,38.35,-98.8667,573.0,KS,GREAT BEND MUNI AP,
USW00013941,30.2167,-93.15,4.9,LA,LAKE CHARLES CHENAULT,
USW00013942,32.5156,-92.03,22.3,LA,MONROE RGNL AP,
USW00013944,32.5,-93.6667,53.9,LA,SHREVEPORT BARKSDALE AFB,
USW00013945,34.65,-98.4,369.1,OK,FT SILL POST FLD AF,
USW00013947,39.05,-96.7667,324.6,KS,FT RILEY MARSHALL AAF,
USW00013955,31.1333,-97.7167,281.9,TX,KILEEN FT HOOD S AAF,
USW00013956,32.3333,-90.2333,98.1,MS,JACKSON 4 NW,
USW00013957,32.4508,-93.8414,118.0,LA,SHREVEPORT,GSN
USW00013958,30.3208,-97.7603,204.2,TX,AUSTIN-CAMP MABRY,
USW00013959,31.6181,-97.2283,151.8,TX,WACO RGNL AP,
USW00013960,32.8383,-96.8358,147.5,TX,DALLAS FAA AP,
USW00013961,32.8247,-97.3642,213.7,TX,FT WORTH MEACHAM FLD,
USW00013962,32.4106,-99.6819,544.7,TX,ABILENE RGNL AP,GSN
USW00013963,34.7272,-92.2358,76.5,AR,LITTLE ROCK AP ADAMS FLD,
USW00013964,35.3333,-94.3653,136.6,AR,FT SMITH RGNL AP,GSN
USW00013965,34.3,-97.0167,221.0,OK,ARDMORE FAA AP,
USW00013966,33.9786,-98.493,308.8,TX,WICHITA FALLS MUNI AP,
USW00013967,35.3883,-97.6003,389.8,OK,OKLAHOMA CY WILL ROGERS WORLD,GSN
USW00013968,36.1986,-95.8783,194.8,OK,TULSA INTL AP,
USW00013969,36.7369,-97.1022,304.2,OK,PONCA CITY MUNI AP,
USW00013970,30.5378,-91.1469,20.4,LA,BATON ROUGE METRO AP,
USW00013971,36.2672,-93.1567,417.9,AR,HARRISON BOONE CO AP,
USW00013972,32.3586,-95.4039,159.4,TX,TYLER POUNDS FLD,
USW00013973,30.5106,-99.7664,521.5,TX,JUNCTION KIMBLE CO AP,
USW00013975,36.2967,-99.7686,666.0,OK,GAGE AP,
USW00013976,30.1986,-91.9894,10.7,LA,LAFAYETTE RGNL AP,
USW00013977,33.4561,-93.9878,115.8,AR,TEXARKANA WEBB FLD,
USW00013978,33.4961,-90.0894,42.7,MS,GREENWOOD LEFLORE AP,
USW00013979,32.4,-90.7833,36.9,MS,VICKSBURG CAA AP,
USW00013980,37.155,-98.0283,408.4,KS,ANTHONY,
USW00013981,37.6706,-95.4847,298.7,KS,CHANUTE MARTIN JOHNSON AP,
USW00013982,39.8,-93.55,241.1,MO,CHILLICOTHE RADIO KCHI,
USW00013983,38.9667,-92.3667,237.1,MO,COLUMBIA WSO AP,
USW00013984,39.5514,-97.6508,444.4,KS,CONCORDIA ASOS,GSN
USW00013985,37.7608,-99.9689,814.1,KS,DODGE CITY,GSN
USW00013986,38.0683,-97.8608,463.3,KS,HUTCHINSON MUNI AP,
USW00013987,37.1522,-94.4953,296.3,MO,JOPLIN RGNL AP,
USW00013988,39.1278,-94.5892,226.2,MO,KANSAS CITY DWTN AP,
USW00013989,38.3292,-96.1944,366.4,KS,EMPORIA ASOS,
USW00013990,38.4333,-95.8,352.0,KS,LEBO CAA AP,
USW00013991,39.1342,-93.2225,240.8,MO,MARSHALL,
USW00013992,38.9167,-91.45,267.9,MO,NEW FLORENCE,
USW00013993,39.7683,-94.9094,246.0,MO,ST JOSEPH ROSECRANS MEM AP,
USW00013994,38.7525,-90.3733,161.8,MO,ST LOUIS LAMBERT INTL AP,
USW00013995,37.2353,-93.4006,419.1,MO,SPRINGFIELD,
USW00013996,39.0725,-95.6261,268.2,KS,TOPEKA ASOS,
USW00013997,38.1317,-91.7647,338.3,MO,VICHY ROLLA NATL AP,
USW00013998,37.6833,-97.35,387.1,KS,WICHITA,
USW00013999,35.3667,-99.1833,585.8,OK,CLINTON NAS,
USW00014601,44.8,-68.8167,52.1,ME,DOW AFB,
USW00014604,46.6833,-68.05,1480.1,ME,PRESQUE ISLE AP,
USW00014605,44.3161,-69.7969,106.4,ME,AUGUSTA STATE AP,
USW00014606,44.7978,-68.8186,44.8,ME,BANGOR INTL AP,
USW00014607,46.8706,-68.0172,188.7,ME,CARIBOU WFO,GSN
USW00014609,46.1183,-67.7928,146.3,ME,HOULTON AP,
USW00014610,45.6478,-68.6925,122.2,ME,MILLINOCKET MUNI AP,
USW00014611,43.9,-69.9333,21.3,ME,BRUNSWICK NAS,
USW00014615,44.5333,-69.6667,94.5,ME,WATERVILLE LEFLEUR AP,
USW00014622,44.95,-68.6667,41.1,ME,OLD TOWN FAA AP,
USW00014623,46.95,-67.8833,228.9,ME,LIMESTONE LORING AFB,
USW00014657,41.6833,-67.7833,25.9,MA,GEORGES SHOALS AFS,
USW00014658,41.0167,-69.5,27.1,MA,NANTUCKET SHOALS AFS,
USW00014702,42.4681,-71.2947,39.0,MA,BEDFORD HANSCOM FLD,
USW00014703,42.2,-72.5333,75.0,MA,CHICOPEE FALLS WESTOVER FLD,
USW00014704,41.65,-70.5167,39.9,MA,FALMOUTH OTIS AFB,
USW00014706,40.0167,-74.6,45.1,NJ,MCGUIRE AFB,
USW00014707,41.3281,-72.0489,2.4,CT,GROTON NEW LONDON AP,
USW00014708,40.7333,-73.6,29.9,NY,MITCHELL FLD,
USW00014710,42.9297,-71.4356,69.8,NH,MANCHESTER AP,
USW00014711,40.1961,-76.7725,91.1,PA,MIDDLETOWN HARRISBURG INTL AP,
USW00014712,40.3733,-75.9592,101.2,PA,READING RGNL AP,
USW00014714,41.5,-74.1,177.1,NY,STEWART FLD,
USW00014715,44.05,-75.7333,214.0,NY,WHEELER SACK FLD AAF,
USW00014717,43.2333,-75.4,158.2,NY,GRIFFISS AFB,
USW00014719,40.8506,-72.6192,13.1,NY,WESTHAMPTON GABRESKI AP,
USW00014732,40.7794,-73.8803,3.0,NY,LAGUARDIA AP,
USW00014733,42.9489,-78.7367,240.8,NY,BUFFALO,
USW00014734,40.6828,-74.1692,1.8,NJ,NEWARK LIBERTY INTL AP,
USW00014735,42.7472,-73.7992,85.3,NY,ALBANY INTL AP,
USW00014736,40.3,-78.3167,446.5,PA,ALTOONA BLAIR CO AP,
USW00014737,40.6497,-75.4478,117.3,PA,ALLENTOWN LEHIGH VLY INTL AP,
USW00014738,42.0833,-76.1,253.9,NY,BINGHAMTON WB AP,
USW00014739,42.3606,-71.0097,3.4,MA,BOSTON,
USW00014740,41.9375,-72.6819,51.5,CT,HARTFORD-BRADLEY INTL AP,
USW00014741,41.15,-79.1,427.0,PA,BROOKVILLE FAA AP,
USW00014742,44.4683,-73.15,101.2,VT,BURLINGTON INTL AP,GSN
USW00014743,44.5772,-75.1097,136.6,NY,CANTON 4 SE,
USW00014745,43.205,-71.5025,103.0,NH,CONCORD ASOS,
USW00014746,41.05,-78.5833,675.1,PA,CURWENSVILLE WB AP,
USW00014747,42.4933,-79.2761,203.9,NY,DUNKIRK CHAUTAUQUA CO AP,
USW00014748,42.1567,-76.9028,285.3,NY,ELMIRA CORNING RGNL AP,
USW00014749,42.9667,-74.6667,217.0,NY,FT PLAIN WB AP,
USW00014750,43.3386,-73.6103,97.8,NY,GLENS FALLS AP,
USW00014751,40.2183,-76.8553,102.1,PA,HARRISBURG CAPITAL CITY AP,
USW00014752,41.7353,-72.6511,4.0,CT,HARTFORD BRAINARD FLD,
USW00014753,42.2122,-71.1136,190.5,MA,BLUE HILL LCD,GSN
USW00014754,41.1386,-75.2225,584.0,PA,TOBYHANNA POCONO MTN AP,
USW00014755,44.2703,-71.3033,1911.7,NH,MT WASHINGTON,GSN
USW00014756,41.2542,-70.0589,11.3,MA,NANTUCKET MEM AP,
USW00014757,41.6258,-73.8817,46.6,NY,POUGHKEEPSIE AP,
USW00014758,41.2589,-72.8892,1.8,CT,NEW HAVEN TWEED AP,
USW00014760,40.85,-76.1167,591.0,PA,PARK PLACE WB,
USW00014761,40.9167,-78.0667,592.8,PA,PHILIPSBURG 8 E,
USW00014762,40.355,-79.9214,379.2,PA,PITTSBURGH ALLEGHENY CO AP,
USW00014763,42.4269,-73.2892,351.1,MA,PITTSFIELD MUNI AP,
USW00014764,43.6425,-70.3045,13.4,ME,PORTLAND JETPORT,
USW00014765,41.7225,-71.4325,15.5,RI,PROVIDENCE,
USW00014767,40.3333,-75.9667,88.1,PA,READING WB CITY,
USW00014768,43.1172,-77.6753,164.6,NY,ROCHESTER GTR INTL,
USW00014770,40.8192,-76.8658,135.3,PA,SELINSGROVE PENN VALLEY AP,
USW00014771,43.1111,-76.1039,125.0,NY,SYRACUSE HANCOCK INTL AP,GSN
USW00014772,43.8833,-73.4,64.0,NY,TICONDEROGA 3 NE,
USW00014773,40.2269,-74.7464,57.9,NJ,TRENTON,
USW00014774,43.1667,-75.3167,163.1,NY,UTICA AP,
USW00014775,42.16,-72.7125,80.5,MA,WESTFIELD BARNES MUNI AP,
USW00014776,43.6333,-72.3167,173.1,NH,LEBANON CAA AP,
USW00014777,41.3336,-75.7228,289.9,PA,WILKES-BARRE/SCRANTON INTL AP,
USW00014778,41.2431,-76.9217,159.7,PA,WILLIAMSPORT RGNL AP,
USW00014780,40.0333,-74.3167,36.9,NJ,LAKEHURST AP,
USW00014781,42.5667,-71.6,82.0,MA,AYER,
USW00014782,41.3333,-71.6667,14.9,RI,CHARLESTOWN NAAS,
USW00014784,44.05,-70.25,82.9,ME,LEWISTON NAAF,
USW00014786,40.5833,-73.8833,4.9,NY,NEW YORK FLOYD BENNETT FLD,
USW00014787,41.53,-71.2833,45.1,RI,NEWPORT STATE AP,
USW00014788,41.5833,-71.4167,9.1,RI,QUONSET PT NAS,
USW00014789,42.2667,-71.0333,4.9,MA,SQUANTUM NAS,
USW00014790,42.15,-70.9333,47.9,MA,SOUTH WEYMOUTH NAS,
USW00014791,43.4,-70.75,79.9,ME,SANFORD,
USW00014792,40.2769,-74.8158,57.9,NJ,TRENTON-MERCER AP,
USW00014793,40.2,-75.15,110.0,PA,WILLOW GROVE NAS,
USW00014794,41.3508,-71.8056,19.8,RI,WESTERLY STATE AP,
USW00014797,41.3167,-74.0,396.8,NY,BEAR MTN WB,
USW00014798,42.1,-75.9167,277.1,NY,BINGHAMTON WB CITY,
USW00014799,41.1667,-71.5667,13.1,RI,BLOCK ISLAND,
USW00014804,42.6083,-82.8183,176.8,MI,MT CLEMENS ANG BASE,
USW00014805,41.0167,-85.2167,246.9,IN,FT WAYNE BAER FLD,
USW00014806,40.3131,-88.1594,225.6,IL,RANTOUL,
USW00014808,44.45,-83.4,188.1,MI,OSCODA WURTSMITH AP,
USW00014809,40.4833,-80.2167,353.0,PA,GTR PITTSBURGH AFB,
USW00014810,42.0169,-87.8333,200.9,IL,PARK RIDGE,
USW00014812,41.2833,-80.2,394.1,PA,MERCER WB AP,
USW00014813,41.0372,-81.4633,318.2,OH,AKRON FULTON INTL AP,
USW00014814,45.0606,-83.4281,179.8,MI,ALPENA WWTP,
USW00014815,42.3119,-85.2414,282.5,MI,BATTLE CREEK KELLOGG AP,
USW00014816,41.2333,-89.6167,242.0,IL,BRADFORD FAA AP,
USW00014817,44.2656,-85.3967,394.7,MI,CADILLAC,
USW00014819,41.7842,-87.7553,185.9,IL,CHICAGO MIDWAY AP,
USW00014820,41.4133,-81.86,262.1,OH,CLEVELAND,
USW00014821,39.9906,-82.8769,246.9,OH,JOHN GLENN INTL AP,
USW00014822,42.4072,-83.0089,189.9,MI,DETROIT CITY AP,
USW00014823,40.6833,-80.6333,355.1,OH,EAST LIVERPOOL WB AP,
USW00014824,45.7181,-87.0939,179.8,MI,ESCANABA,
USW00014825,41.0136,-83.6681,246.6,OH,FINDLAY AP,
USW00014826,42.9669,-83.75,234.7,MI,FLINT FCWOS,
USW00014827,40.9725,-85.2064,242.9,IN,FT WAYNE INTL AP,
USW00014828,43.9758,-84.4908,236.2,MI,GLADWIN,
USW00014829,41.5264,-85.7872,251.2,IN,GOSHEN MUNI AP,
USW00014830,42.9,-85.6667,213.1,MI,GRAND RAPIDS WB AP,
USW00014833,42.2636,-84.4564,296.0,MI,JACKSON REYNOLDS FLD,
